transaction_id,timestamp,sender_id,receiver_id,amount,merchant_category,transaction_type,location,device_type,upi_channel,hour_of_day,day_of_week,risk_label,historical_avg_amount,amount_deviation,hour,day_of_week_num,day,month,is_weekend,is_night,sender_avg_amount,sender_transaction_count,amount_vs_sender_avg,sender_unique_receivers,is_high_amount,isolation_forest_prediction,isolation_forest_anomaly,isolation_forest_score,iqr_outlier,hour_timestamp,time_series_anomaly,fraud_risk_score,risk_category,fraud_alert
TXN000954,2026-09-18 04:51:54,USER0753,MERCHANT0051,767.98,Utilities,Bill Payment,Chennai,ios,PhonePe,17,Sunday,0,453.9,314.08,4,4,18,9,0,1,453.905,2,1.691939943380223,2,0,1,0,0.0733205355980763,1,2026-09-18 04:00:00,0,35,Low Risk,No Alert
TXN000362,2026-09-18 04:51:54,USER0348,MERCHANT0302,839.44,Healthcare,Recharge,Mumbai,ios,Google Pay,1,Saturday,1,839.44,0.0,4,4,18,9,0,1,839.44,1,1.0,1,0,1,0,0.0573997240955773,1,2026-09-18 04:00:00,0,35,Low Risk,No Alert
TXN000695,2026-09-18 04:51:54,USER0986,MERCHANT0221,328.03,Food,P2P,Pune,Android,Google Pay,1,Wednesday,1,328.03,0.0,4,4,18,9,0,1,328.03,1,1.0,1,0,1,0,0.13766736663576,0,2026-09-18 04:00:00,0,10,Low Risk,No Alert
TXN000473,2026-09-18 04:51:54,USER0536,MERCHANT0207,39.84,Entertainment,Recharge,Bangalore,ios,Google Pay,1,Friday,1,39.84,0.0,4,4,18,9,0,1,39.84,1,1.0,1,0,1,0,0.1501157752987749,0,2026-09-18 04:00:00,0,10,Low Risk,No Alert
TXN000140,2026-09-18 04:51:54,USER0936,MERCHANT0426,52.94,Shopping,Bill Payment,Mumbai,Web,Google Pay,1,Monday,1,52.94,0.0,4,4,18,9,0,1,52.94,1,1.0,1,0,1,0,0.1601875389669972,0,2026-09-18 04:00:00,0,10,Low Risk,No Alert
TXN000029,2026-09-18 04:51:54,USER0666,MERCHANT0487,99.42,Travel,Bill Payment,Hyderanbad,Web,Google Pay,1,Tuesday,1,179.24,-79.82,4,4,18,9,0,1,179.235,2,0.5546907691020169,2,0,1,0,0.110032342475579,0,2026-09-18 04:00:00,0,10,Low Risk,No Alert
TXN000547,2026-09-18 04:51:54,USER0209,MERCHANT0307,322.81,Food,P2P,Pune,Android,Google Pay,9,Thursday,0,322.81,0.0,4,4,18,9,0,1,322.81,1,1.0,1,0,1,0,0.13911625092509,0,2026-09-18 04:00:00,0,10,Low Risk,No Alert
TXN000325,2026-09-18 04:51:54,USER0244,MERCHANT0486,66.29,Utilities,P2P,Mumbai,ios,Paytm,9,Saturday,0,66.29,0.0,4,4,18,9,0,1,66.29,1,1.0,1,0,1,0,0.1729956864467864,0,2026-09-18 04:00:00,0,10,Low Risk,No Alert
TXN000991,2026-09-18 04:51:54,USER0888,MERCHANT0107,223.27,Healthcare,P2M,Bangalore,ios,BHIM,9,Sunday,0,211.51,11.76,4,4,18,9,0,1,211.51,2,1.0556002080279894,2,0,1,0,0.1414506502678184,0,2026-09-18 04:00:00,0,10,Low Risk,No Alert
TXN000399,2026-09-18 04:51:54,USER0498,MERCHANT0253,161.65,Travel,Bill Payment,Delhi,Web,Paytm,17,Friday,0,267.72,-106.07,4,4,18,9,0,1,310.0233333333333,3,0.5214123668111003,3,0,1,0,0.0515215510071921,0,2026-09-18 04:00:00,0,10,Low Risk,No Alert
TXN000880,2026-09-18 04:51:54,USER0163,MERCHANT0327,594.9,Travel,Recharge,Delhi,ios,Paytm,9,Monday,0,594.9,0.0,4,4,18,9,0,1,594.9,1,1.0,1,0,1,0,0.0966548414384051,0,2026-09-18 04:00:00,0,10,Low Risk,No Alert
TXN000658,2026-09-18 04:51:54,USER0837,MERCHANT0368,176.95,Grocery,Bill Payment,Mumbai,ios,Paytm,9,Wednesday,0,130.72,46.23,4,4,18,9,0,1,176.95,1,1.0,1,0,1,0,0.1663486849864396,0,2026-09-18 04:00:00,0,10,Low Risk,No Alert
TXN000584,2026-09-18 04:51:54,USER0926,MERCHANT0194,1755.82,Shopping,P2M,Bangalore,ios,Paytm,1,Thursday,1,1755.82,0.0,4,4,18,9,0,1,1755.82,1,1.0,1,0,-1,1,-0.0296097619567604,1,2026-09-18 04:00:00,0,70,High Risk,Review Required
TXN000843,2026-09-18 04:51:54,USER0225,MERCHANT0446,58.98,Entertainment,Recharge,Delhi,Web,PhonePe,17,Monday,0,147.54,-88.56,4,4,18,9,0,1,201.85,2,0.2921971761208818,2,0,1,0,0.0934004385661706,0,2026-09-18 04:00:00,0,10,Low Risk,No Alert
TXN000436,2026-09-18 04:51:54,USER0322,MERCHANT0093,195.21,Shopping,Bill Payment,Mumbai,ios,BHIM,9,Friday,0,257.26,-62.05,4,4,18,9,0,1,264.95666666666665,3,0.7367619862367432,3,0,1,0,0.0496404208620129,0,2026-09-18 04:00:00,0,10,Low Risk,No Alert
TXN000066,2026-09-18 04:51:54,USER0128,MERCHANT0295,703.62,Grocery,P2M,Pune,Android,PhonePe,17,Monday,0,601.75,101.87,4,4,18,9,0,1,703.62,1,1.0,1,0,1,0,0.0804222810594824,0,2026-09-18 04:00:00,0,10,Low Risk,No Alert
TXN000214,2026-09-18 04:51:54,USER0977,MERCHANT0157,347.72,Travel,P2P,Mumbai,Android,PhonePe,9,Sunday,0,204.81,142.91,4,4,18,9,0,1,220.62,2,1.576103707732753,2,0,1,0,0.119529527548867,0,2026-09-18 04:00:00,0,10,Low Risk,No Alert
TXN000103,2026-09-18 04:51:54,USER0687,MERCHANT0007,128.67,Shopping,P2P,Bangalore,Web,BHIM,9,Monday,0,156.65,-27.98,4,4,18,9,0,1,128.67,1,1.0,1,0,1,0,0.1764116174081397,0,2026-09-18 04:00:00,0,10,Low Risk,No Alert
TXN000510,2026-09-18 04:51:54,USER0251,MERCHANT0123,78.97,Entertainment,P2M,Hyderanbad,Android,BHIM,17,Thursday,0,285.6,-206.63,4,4,18,9,0,1,424.71,2,0.185938640484095,2,0,1,0,0.0700062176119005,0,2026-09-18 04:00:00,0,10,Low Risk,No Alert
TXN000729,2026-09-18 06:29:12,USER0373,MERCHANT0148,105.66,Healthcare,P2P,Hyderanbad,Android,Paytm,4,Tuesday,1,105.66,0.0,6,4,18,9,0,0,105.66,1,1.0,1,0,1,0,0.2246311496908211,0,2026-09-18 06:00:00,0,0,Low Risk,No Alert
TXN000322,2026-09-18 06:29:12,USER0339,MERCHANT0492,328.7,Grocery,Recharge,Pune,Web,Paytm,20,Friday,0,352.04,-23.34,6,4,18,9,0,0,352.0433333333333,3,0.9336918750532603,3,0,1,0,0.0476667760781636,0,2026-09-18 06:00:00,0,0,Low Risk,No Alert
TXN000655,2026-09-18 06:29:12,USER0482,MERCHANT0489,2376.44,Travel,Recharge,Delhi,ios,Paytm,20,Tuesday,0,2376.44,0.0,6,4,18,9,0,0,2376.44,1,1.0,1,0,-1,1,-0.0370612485208872,1,2026-09-18 06:00:00,0,60,Medium Risk,No Alert
TXN000692,2026-09-18 06:29:12,USER0268,MERCHANT0151,577.86,Utilities,Bill Payment,Bangalore,Android,Paytm,12,Tuesday,0,359.58,218.28,6,4,18,9,0,0,359.58500000000004,2,1.607019202691992,2,0,1,0,0.1148521582485226,0,2026-09-18 06:00:00,0,0,Low Risk,No Alert
TXN000285,2026-09-18 06:29:12,USER0952,MERCHANT0038,1530.02,Healthcare,Bill Payment,Bangalore,Android,Paytm,4,Saturday,1,746.52,783.5,6,4,18,9,0,0,1530.02,1,1.0,1,0,1,0,0.0337306245066461,1,2026-09-18 06:00:00,0,25,Low Risk,No Alert
TXN000211,2026-09-18 06:29:12,USER0162,MERCHANT0360,320.82,Food,P2P,Mumbai,Android,Paytm,20,Saturday,0,170.91,149.91,6,4,18,9,0,0,170.91333333333333,3,1.8770917033974333,3,0,1,0,0.0138318020923376,0,2026-09-18 06:00:00,0,0,Low Risk,No Alert
TXN000396,2026-09-18 06:29:12,USER0243,MERCHANT0140,113.39,Utilities,P2M,Hyderanbad,Web,Paytm,4,Friday,1,651.89,-538.5,6,4,18,9,0,0,113.39,1,1.0,1,0,1,0,0.2231743577917326,0,2026-09-18 06:00:00,0,0,Low Risk,No Alert
TXN000988,2026-09-18 06:29:12,USER0659,MERCHANT0425,435.88,Entertainment,P2M,Chennai,Web,BHIM,20,Saturday,0,346.1,89.78,6,4,18,9,0,0,435.88,1,1.0,1,0,1,0,0.1754297108665086,0,2026-09-18 06:00:00,0,0,Low Risk,No Alert
TXN000100,2026-09-18 06:29:12,USER0380,MERCHANT0260,143.37,Travel,P2M,Mumbai,Android,Paytm,20,Sunday,0,143.37,0.0,6,4,18,9,0,0,143.37,1,1.0,1,0,1,0,0.2172250780609181,0,2026-09-18 06:00:00,0,0,Low Risk,No Alert
TXN000063,2026-09-18 06:29:12,USER0748,MERCHANT0014,59.96,Entertainment,Recharge,Mumbai,ios,PhonePe,4,Monday,1,193.21,-133.25,6,4,18,9,0,0,193.21,2,0.3103359039387195,2,0,1,0,0.1522123830556514,0,2026-09-18 06:00:00,0,0,Low Risk,No Alert
TXN000951,2026-09-18 06:29:12,USER0430,MERCHANT0121,142.42,Grocery,Bill Payment,Delhi,ios,BHIM,4,Sunday,1,468.18,-325.76,6,4,18,9,0,0,648.955,2,0.2194605172931867,2,0,1,0,0.0906997944715197,0,2026-09-18 06:00:00,0,0,Low Risk,No Alert
TXN000544,2026-09-18 06:29:12,USER0216,MERCHANT0197,766.3,Travel,P2M,Bangalore,Web,PhonePe,20,Wednesday,0,684.59,81.71,6,4,18,9,0,0,684.5866666666667,3,1.119361561234029,3,0,-1,1,-0.0046408067610702,1,2026-09-18 06:00:00,0,60,Medium Risk,No Alert
TXN000137,2026-09-18 06:29:12,USER0275,MERCHANT0166,82.83,Entertainment,Bill Payment,Chennai,Android,PhonePe,12,Sunday,0,82.83,0.0,6,4,18,9,0,0,82.83,1,1.0,1,0,1,0,0.2167888745751505,0,2026-09-18 06:00:00,0,0,Low Risk,No Alert
TXN000470,2026-09-18 06:29:12,USER0674,MERCHANT0060,101.92,Travel,Recharge,Pune,Web,Google Pay,12,Thursday,0,101.92,0.0,6,4,18,9,0,0,101.92,1,1.0,1,0,1,0,0.2229988516288096,0,2026-09-18 06:00:00,0,0,Low Risk,No Alert
TXN000914,2026-09-18 06:29:12,USER0157,MERCHANT0050,877.83,Healthcare,Bill Payment,Hyderanbad,Web,Google Pay,12,Sunday,0,582.61,295.22,6,4,18,9,0,0,877.83,1,1.0,1,0,1,0,0.1008142420677271,1,2026-09-18 06:00:00,0,25,Low Risk,No Alert
TXN000174,2026-09-18 06:29:12,USER0774,MERCHANT0486,254.97,Utilities,Bill Payment,Pune,Android,Paytm,4,Sunday,1,177.91,77.06,6,4,18,9,0,0,254.97,1,1.0,1,0,1,0,0.2046332294805992,0,2026-09-18 06:00:00,0,0,Low Risk,No Alert
TXN000507,2026-09-18 06:29:12,USER0903,MERCHANT0323,100.24,Utilities,P2P,Chennai,Android,PhonePe,4,Thursday,1,320.83,-220.59,6,4,18,9,0,0,320.83,2,0.3124396097621793,2,0,1,0,0.1528978552486931,0,2026-09-18 06:00:00,0,0,Low Risk,No Alert
TXN000581,2026-09-18 06:29:12,USER0968,MERCHANT0283,254.3,Travel,Recharge,Chennai,ios,BHIM,12,Wednesday,0,254.3,0.0,6,4,18,9,0,0,254.3,1,1.0,1,0,1,0,0.2044698214326104,0,2026-09-18 06:00:00,0,0,Low Risk,No Alert
TXN000877,2026-09-18 06:29:12,USER0562,MERCHANT0300,108.03,Travel,P2M,Bangalore,Web,Paytm,20,Sunday,0,141.54,-33.51,6,4,18,9,0,0,108.03,1,1.0,1,0,1,0,0.2239880096836933,0,2026-09-18 06:00:00,0,0,Low Risk,No Alert
TXN000840,2026-09-18 06:29:12,USER0110,MERCHANT0413,146.35,Utilities,Recharge,Hyderanbad,ios,PhonePe,4,Monday,1,111.52,34.83,6,4,18,9,0,0,146.35,1,1.0,1,0,1,0,0.2151776108876983,0,2026-09-18 06:00:00,0,0,Low Risk,No Alert
TXN000433,2026-09-18 06:29:12,USER0556,MERCHANT0227,138.46,Grocery,P2M,Pune,ios,Google Pay,20,Thursday,0,334.43,-195.97,6,4,18,9,0,0,334.43,2,0.4140178811709476,2,0,1,0,0.1511194387102977,0,2026-09-18 06:00:00,0,0,Low Risk,No Alert
TXN000803,2026-09-18 06:29:12,USER0770,MERCHANT0322,199.56,Entertainment,P2P,Chennai,ios,Google Pay,12,Monday,0,509.49,-309.93,6,4,18,9,0,0,674.3149999999999,2,0.2959447735850456,2,0,1,0,0.0951173642583783,0,2026-09-18 06:00:00,0,0,Low Risk,No Alert
TXN000248,2026-09-18 06:29:12,USER0020,MERCHANT0363,94.32,Grocery,Recharge,Mumbai,Web,BHIM,12,Saturday,0,94.32,0.0,6,4,18,9,0,0,94.32,1,1.0,1,0,1,0,0.2194468440024984,0,2026-09-18 06:00:00,0,0,Low Risk,No Alert
TXN000618,2026-09-18 06:29:12,USER0636,MERCHANT0303,374.57,Healthcare,P2P,Mumbai,Android,BHIM,4,Wednesday,1,374.57,0.0,6,4,18,9,0,0,374.57,1,1.0,1,0,1,0,0.1871422611429873,0,2026-09-18 06:00:00,0,0,Low Risk,No Alert
TXN000766,2026-09-18 06:29:12,USER0416,MERCHANT0290,89.73,Food,Bill Payment,Hyderanbad,Web,Google Pay,20,Monday,0,89.73,0.0,6,4,18,9,0,0,89.73,1,1.0,1,0,1,0,0.2181351728199534,0,2026-09-18 06:00:00,0,0,Low Risk,No Alert
TXN000026,2026-09-18 06:29:12,USER0575,MERCHANT0021,202.54,Grocery,P2P,Chennai,ios,PhonePe,12,Monday,0,162.35,40.19,6,4,18,9,0,0,128.81,2,1.5723934477136867,2,0,1,0,0.1391281574346832,0,2026-09-18 06:00:00,0,0,Low Risk,No Alert
TXN000359,2026-09-18 06:29:12,USER0063,MERCHANT0404,250.31,Utilities,Bill Payment,Hyderanbad,Web,Paytm,12,Friday,0,310.9,-60.59,6,4,18,9,0,0,250.31,1,1.0,1,0,1,0,0.2044679786322788,0,2026-09-18 06:00:00,0,0,Low Risk,No Alert
TXN000652,2026-09-18 08:06:30,USER0894,MERCHANT0440,559.23,Food,P2M,Bangalore,Android,Paytm,7,Tuesday,0,341.27,217.96,8,4,18,9,0,0,559.23,1,1.0,1,0,1,0,0.1766167107147834,0,2026-09-18 08:00:00,0,0,Low Risk,No Alert
TXN000578,2026-09-18 08:06:30,USER0010,MERCHANT0248,391.84,Shopping,Bill Payment,Delhi,Android,Paytm,23,Tuesday,0,234.22,157.62,8,4,18,9,0,0,391.84,1,1.0,1,0,1,0,0.2096421607816124,0,2026-09-18 08:00:00,0,0,Low Risk,No Alert
TXN000467,2026-09-18 08:06:30,USER0635,MERCHANT0162,335.01,Grocery,Bill Payment,Delhi,ios,PhonePe,23,Wednesday,0,346.68,-11.67,8,4,18,9,0,0,335.01,1,1.0,1,0,1,0,0.2183164138902037,0,2026-09-18 08:00:00,0,0,Low Risk,No Alert
TXN000430,2026-09-18 08:06:30,USER0060,MERCHANT0241,31.23,Food,Recharge,Mumbai,Android,Google Pay,7,Thursday,0,337.36,-306.13,8,4,18,9,0,0,337.36,2,0.0925717334598055,2,0,1,0,0.107394718392498,0,2026-09-18 08:00:00,0,0,Low Risk,No Alert
TXN000615,2026-09-18 08:06:30,USER0896,MERCHANT0065,2091.74,Travel,Bill Payment,Chennai,Android,PhonePe,15,Tuesday,0,1262.71,829.03,8,4,18,9,0,0,2091.74,1,1.0,1,0,-1,1,-0.0105075971792263,1,2026-09-18 08:00:00,0,60,Medium Risk,No Alert
TXN000541,2026-09-18 08:06:30,USER0279,MERCHANT0234,418.09,Utilities,Bill Payment,Mumbai,ios,BHIM,7,Wednesday,0,302.32,115.77,8,4,18,9,0,0,418.09,1,1.0,1,0,1,0,0.2063805563941865,0,2026-09-18 08:00:00,0,0,Low Risk,No Alert
TXN000393,2026-09-18 08:06:30,USER0949,MERCHANT0359,48.41,Utilities,P2M,Mumbai,ios,PhonePe,15,Thursday,0,208.86,-160.45,8,4,18,9,0,0,48.41,1,1.0,1,0,1,0,0.2191652719285015,0,2026-09-18 08:00:00,0,0,Low Risk,No Alert
TXN000504,2026-09-18 08:06:30,USER0136,MERCHANT0063,318.29,Healthcare,P2P,Delhi,Web,PhonePe,15,Wednesday,1,248.68,69.61,8,4,18,9,0,0,248.68,2,1.2799179668650476,2,0,1,0,0.1738008857311389,0,2026-09-18 08:00:00,0,0,Low Risk,No Alert
TXN000282,2026-09-18 08:06:30,USER0434,MERCHANT0034,351.47,Food,Bill Payment,Delhi,Web,BHIM,15,Friday,0,191.95,159.52,8,4,18,9,0,0,351.47,1,1.0,1,0,1,0,0.2172767085562683,0,2026-09-18 08:00:00,0,0,Low Risk,No Alert
TXN000356,2026-09-18 08:06:30,USER0670,MERCHANT0120,66.52,Shopping,Recharge,Chennai,Android,BHIM,23,Thursday,0,50.33,16.19,8,4,18,9,0,0,66.52,1,1.0,1,0,1,0,0.231996074793646,0,2026-09-18 08:00:00,0,0,Low Risk,No Alert
TXN000800,2026-09-18 08:06:30,USER0096,MERCHANT0322,186.75,Shopping,Bill Payment,Mumbai,Web,Google Pay,23,Sunday,0,175.79,10.96,8,4,18,9,0,0,115.45,2,1.617583369423993,2,0,1,0,0.1488229257934658,0,2026-09-18 08:00:00,0,0,Low Risk,No Alert
TXN000874,2026-09-18 08:06:30,USER0437,MERCHANT0384,87.28,Utilities,P2P,Hyderanbad,ios,Paytm,7,Sunday,0,87.28,0.0,8,4,18,9,0,0,87.28,1,1.0,1,0,1,0,0.2373253419596386,0,2026-09-18 08:00:00,0,0,Low Risk,No Alert
TXN000171,2026-09-18 08:06:30,USER0522,MERCHANT0285,74.48,Healthcare,Recharge,Mumbai,ios,PhonePe,15,Saturday,0,223.76,-149.28,8,4,18,9,0,0,74.48,1,1.0,1,0,1,0,0.2358313583390515,0,2026-09-18 08:00:00,0,0,Low Risk,No Alert
TXN000245,2026-09-18 08:06:30,USER0614,MERCHANT0092,54.58,Grocery,P2P,Chennai,Android,Paytm,23,Friday,0,54.58,0.0,8,4,18,9,0,0,54.58,1,1.0,1,0,1,0,0.2230179431229064,0,2026-09-18 08:00:00,0,0,Low Risk,No Alert
TXN000763,2026-09-18 08:06:30,USER0631,MERCHANT0203,2345.1,Travel,P2P,Chennai,ios,Paytm,7,Monday,0,2345.1,0.0,8,4,18,9,0,0,2345.1,1,1.0,1,0,-1,1,-0.0273856040995058,1,2026-09-18 08:00:00,0,60,Medium Risk,No Alert
TXN000911,2026-09-18 08:06:30,USER0237,MERCHANT0156,133.25,Food,P2P,Mumbai,Android,Paytm,23,Saturday,0,133.25,0.0,8,4,18,9,0,0,133.25,1,1.0,1,0,1,0,0.2369038229905261,0,2026-09-18 08:00:00,0,0,Low Risk,No Alert
TXN000837,2026-09-18 08:06:30,USER0882,MERCHANT0484,854.49,Entertainment,Recharge,Hyderanbad,Web,Paytm,15,Sunday,0,348.32,506.17,8,4,18,9,0,0,854.49,1,1.0,1,0,1,0,0.1285290107691216,1,2026-09-18 08:00:00,0,25,Low Risk,No Alert
TXN000060,2026-09-18 08:06:30,USER0271,MERCHANT0160,480.85,Entertainment,P2P,Mumbai,Web,Google Pay,15,Sunday,0,244.17,236.68,8,4,18,9,0,0,339.26,2,1.4173495254377175,2,0,1,0,0.1526901994921629,0,2026-09-18 08:00:00,0,0,Low Risk,No Alert
TXN000134,2026-09-18 08:06:30,USER0825,MERCHANT0375,291.08,Utilities,Recharge,Pune,Web,Google Pay,23,Saturday,0,291.08,0.0,8,4,18,9,0,0,291.08,1,1.0,1,0,1,0,0.2274562681631078,0,2026-09-18 08:00:00,0,0,Low Risk,No Alert
TXN000208,2026-09-18 08:06:30,USER0115,MERCHANT0282,303.02,Grocery,P2P,Delhi,ios,BHIM,7,Saturday,0,390.4,-87.38,8,4,18,9,0,0,230.44,2,1.314962680090262,2,0,1,0,0.1792475592603499,0,2026-09-18 08:00:00,0,0,Low Risk,No Alert
TXN000985,2026-09-18 08:06:30,USER0679,MERCHANT0290,180.62,Healthcare,Bill Payment,Chennai,ios,Google Pay,7,Saturday,0,180.62,0.0,8,4,18,9,0,0,180.62,1,1.0,1,0,1,0,0.2336674238751502,0,2026-09-18 08:00:00,0,0,Low Risk,No Alert
TXN000948,2026-09-18 08:06:30,USER0914,MERCHANT0228,90.75,Food,P2M,Delhi,Web,Paytm,15,Saturday,0,134.41,-43.66,8,4,18,9,0,0,90.75,1,1.0,1,0,1,0,0.2383479977752974,0,2026-09-18 08:00:00,0,0,Low Risk,No Alert
TXN000097,2026-09-18 08:06:30,USER0855,MERCHANT0339,243.74,Healthcare,P2P,Chennai,Web,Google Pay,7,Sunday,0,160.62,83.12,8,4,18,9,0,0,160.615,2,1.517541948136849,2,0,1,0,0.1584410929217346,0,2026-09-18 08:00:00,0,0,Low Risk,No Alert
TXN000689,2026-09-18 08:06:30,USER0119,MERCHANT0167,369.06,Grocery,P2M,Bangalore,Web,Google Pay,23,Monday,0,503.89,-134.83,8,4,18,9,0,0,503.8933333333334,3,0.7324169136325147,3,0,1,0,0.031446927415351,0,2026-09-18 08:00:00,0,0,Low Risk,No Alert
TXN000726,2026-09-18 08:06:30,USER0755,MERCHANT0412,150.81,Entertainment,Recharge,Hyderanbad,ios,PhonePe,15,Monday,0,127.49,23.32,8,4,18,9,0,0,134.55,2,1.1208472686733555,2,0,1,0,0.1762244344167355,0,2026-09-18 08:00:00,0,0,Low Risk,No Alert
TXN000319,2026-09-18 08:06:30,USER0928,MERCHANT0318,250.68,Grocery,Recharge,Chennai,Web,PhonePe,7,Friday,0,252.38,-1.7,8,4,18,9,0,0,250.68,1,1.0,1,0,1,0,0.2281517662452302,0,2026-09-18 08:00:00,0,0,Low Risk,No Alert
TXN000023,2026-09-18 08:06:30,USER0518,MERCHANT0400,193.94,Grocery,Bill Payment,Delhi,ios,BHIM,23,Sunday,0,174.54,19.4,8,4,18,9,0,0,193.94,1,1.0,1,0,1,0,0.2284420774337687,0,2026-09-18 08:00:00,0,0,Low Risk,No Alert
TXN000131,2026-09-18 09:43:48,USER0235,MERCHANT0239,38.45,Utilities,Bill Payment,Hyderanbad,Android,BHIM,10,Saturday,1,198.48,-160.03,9,4,18,9,0,0,38.45,1,1.0,1,0,1,0,0.2208563677195905,0,2026-09-18 09:00:00,0,0,Low Risk,No Alert
TXN000205,2026-09-18 09:43:48,USER0788,MERCHANT0177,45.71,Entertainment,Bill Payment,Bangalore,ios,Google Pay,18,Friday,0,45.71,0.0,9,4,18,9,0,0,45.71,1,1.0,1,0,1,0,0.223981812705072,0,2026-09-18 09:00:00,0,0,Low Risk,No Alert
TXN000871,2026-09-18 09:43:48,USER0737,MERCHANT0233,151.87,Travel,Recharge,Pune,Web,PhonePe,18,Saturday,0,94.21,57.66,9,4,18,9,0,0,94.21333333333332,3,1.6119799037645064,3,0,1,0,0.0224719753240536,0,2026-09-18 09:00:00,0,0,Low Risk,No Alert
TXN000982,2026-09-18 09:43:48,USER0404,MERCHANT0125,277.4,Utilities,P2P,Hyderanbad,Android,Paytm,18,Friday,0,277.4,0.0,9,4,18,9,0,0,277.4,1,1.0,1,0,1,0,0.2347552543240482,0,2026-09-18 09:00:00,0,0,Low Risk,No Alert
TXN000057,2026-09-18 09:43:48,USER0868,MERCHANT0420,78.32,Healthcare,Recharge,Chennai,Web,Google Pay,2,Sunday,1,78.32,0.0,9,4,18,9,0,0,78.32,1,1.0,1,0,1,0,0.239757815148613,0,2026-09-18 09:00:00,0,0,Low Risk,No Alert
TXN000575,2026-09-18 09:43:48,USER0723,MERCHANT0077,415.47,Travel,P2M,Pune,Web,BHIM,10,Tuesday,0,415.47,0.0,9,4,18,9,0,0,415.47,1,1.0,1,0,1,0,0.2128784003433029,0,2026-09-18 09:00:00,0,0,Low Risk,No Alert
TXN000908,2026-09-18 09:43:48,USER0083,MERCHANT0024,382.32,Shopping,Recharge,Chennai,ios,PhonePe,10,Saturday,0,245.38,136.94,9,4,18,9,0,0,245.375,2,1.5581049414161996,2,0,1,0,0.1460788699375068,0,2026-09-18 09:00:00,0,0,Low Risk,No Alert
TXN000094,2026-09-18 09:43:48,USER0285,MERCHANT0178,130.63,Healthcare,Bill Payment,Bangalore,Web,PhonePe,18,Saturday,0,90.78,39.85,9,4,18,9,0,0,92.05,2,1.4191200434546445,2,0,1,0,0.1535717816512721,0,2026-09-18 09:00:00,0,0,Low Risk,No Alert
TXN000464,2026-09-18 09:43:48,USER0593,MERCHANT0019,224.52,Shopping,Recharge,Mumbai,Web,PhonePe,10,Wednesday,0,224.52,0.0,9,4,18,9,0,0,224.52,1,1.0,1,0,1,0,0.2322033364767436,0,2026-09-18 09:00:00,0,0,Low Risk,No Alert
TXN000538,2026-09-18 09:43:48,USER0761,MERCHANT0248,123.4,Entertainment,Bill Payment,Pune,Web,PhonePe,18,Tuesday,0,123.4,0.0,9,4,18,9,0,0,123.4,1,1.0,1,0,1,0,0.2441776247757711,0,2026-09-18 09:00:00,0,0,Low Risk,No Alert
TXN000945,2026-09-18 09:43:48,USER0772,MERCHANT0354,1148.99,Food,P2P,Mumbai,Web,BHIM,2,Saturday,1,1140.34,8.65,9,4,18,9,0,0,1148.99,1,1.0,1,0,1,0,0.1063739244024082,1,2026-09-18 09:00:00,0,25,Low Risk,No Alert
TXN000168,2026-09-18 09:43:48,USER0371,MERCHANT0360,1208.09,Shopping,Recharge,Pune,Web,BHIM,2,Saturday,1,671.26,536.83,9,4,18,9,0,0,1208.09,1,1.0,1,0,1,0,0.1038419602146044,1,2026-09-18 09:00:00,0,25,Low Risk,No Alert
TXN000353,2026-09-18 09:43:48,USER0747,MERCHANT0233,427.37,Food,Recharge,Bangalore,ios,Paytm,10,Thursday,0,1024.51,-597.14,9,4,18,9,0,0,472.435,2,0.9046112163578058,2,0,1,0,0.1472263760797706,0,2026-09-18 09:00:00,0,0,Low Risk,No Alert
TXN000834,2026-09-18 09:43:48,USER0006,MERCHANT0132,84.12,Shopping,P2P,Bangalore,Android,Paytm,2,Sunday,1,84.12,0.0,9,4,18,9,0,0,84.12,1,1.0,1,0,1,0,0.2416523429216725,0,2026-09-18 09:00:00,0,0,Low Risk,No Alert
TXN000501,2026-09-18 09:43:48,USER0219,MERCHANT0451,457.68,Food,P2M,Pune,Web,BHIM,2,Wednesday,1,253.2,204.48,9,4,18,9,0,0,457.68,1,1.0,1,0,1,0,0.2022669872043062,0,2026-09-18 09:00:00,0,0,Low Risk,No Alert
TXN000242,2026-09-18 09:43:48,USER0544,MERCHANT0152,161.62,Food,P2P,Mumbai,Web,PhonePe,10,Friday,0,183.16,-21.54,9,4,18,9,0,0,161.62,1,1.0,1,0,1,0,0.2400580846811839,0,2026-09-18 09:00:00,0,0,Low Risk,No Alert
TXN000686,2026-09-18 09:43:48,USER0340,MERCHANT0463,369.81,Travel,Bill Payment,Bangalore,Web,Google Pay,10,Monday,0,369.81,0.0,9,4,18,9,0,0,369.81,1,1.0,1,0,1,0,0.218769962737986,0,2026-09-18 09:00:00,0,0,Low Risk,No Alert
TXN000612,2026-09-18 09:43:48,USER0799,MERCHANT0254,171.47,Healthcare,Recharge,Pune,Web,PhonePe,2,Tuesday,1,171.47,0.0,9,4,18,9,0,0,171.47,1,1.0,1,0,1,0,0.2399025478983416,0,2026-09-18 09:00:00,0,0,Low Risk,No Alert
TXN000797,2026-09-18 09:43:48,USER0649,MERCHANT0349,174.24,Entertainment,P2P,Chennai,Web,BHIM,10,Sunday,0,174.24,0.0,9,4,18,9,0,0,174.24,1,1.0,1,0,1,0,0.2399560912578007,0,2026-09-18 09:00:00,0,0,Low Risk,No Alert
